MO;DY;HR;SZA;a;Ho
11;25;9;79.29;8.2329;202.2678
11;25;10;75.32;13.2122;320.8064
11;25;11;73.46;16.2194;391.4975
11;25;12;73.89;16.9784;409.1899
11;25;13;76.58;15.4130;372.6281
11;25;14;81.27;11.6767;284.4053
11;25;15;87.5;6.0947;151.1502
11;25;16;90.0;-0.9355;0.0000
11;25;17;90.0;-9.0000;0.0000
11;25;18;90.0;-9.0000;0.0000
11;25;19;90.0;-9.0000;0.0000
11;25;20;90.0;-9.0000;0.0000
11;25;21;90.0;-9.0000;0.0000
11;25;22;90.0;-9.0000;0.0000
11;25;23;90.0;-9.0000;0.0000
11;26;0;90.0;-9.0000;0.0000
11;26;1;90.0;-9.0000;0.0000
11;26;2;90.0;-9.0000;0.0000
11;26;3;90.0;-9.0000;0.0000
11;26;4;90.0;-9.0000;0.0000
11;26;5;90.0;-9.0000;0.0000
11;26;6;90.0;-9.0000;0.0000
11;26;7;90.0;-6.2901;0.0000
11;26;8;85.11;1.4611;42.1460
11;26;9;79.49;8.0261;197.3978
11;26;10;75.52;13.0052;316.0298
11;26;11;73.65;16.0170;386.9138
11;26;12;74.07;16.7862;404.8691
11;26;13;76.75;15.2361;368.6207
11;26;14;81.42;11.5182;280.7429
11;26;15;87.61;5.9547;147.8620
11;26;16;90.0;-1.0590;0.0000
11;26;17;90.0;-9.0000;0.0000
11;26;18;90.0;-9.0000;0.0000
11;26;19;90.0;-9.0000;0.0000
11;26;20;90.0;-9.0000;0.0000
11;26;21;90.0;-9.0000;0.0000
11;26;22;90.0;-9.0000;0.0000
11;26;23;90.0;-9.0000;0.0000
11;27;0;90.0;-9.0000;0.0000
11;27;1;90.0;-9.0000;0.0000
11;27;2;90.0;-9.0000;0.0000
11;27;3;90.0;-9.0000;0.0000
11;27;4;90.0;-9.0000;0.0000
11;27;5;90.0;-9.0000;0.0000
11;27;6;90.0;-9.0000;0.0000
11;27;7;90.0;-6.4862;0.0000
11;27;8;85.35;1.2614;37.6245
11;27;9;79.69;7.8241;192.6352
11;27;10;75.72;12.8037;311.3713
11;27;11;73.84;15.8206;382.4597
11;27;12;74.25;16.6005;400.6892
11;27;13;76.9;15.0661;364.7640
11;27;14;81.56;11.3666;277.2390
11;27;15;87.71;5.8216;144.7372
11;27;16;90.0;-1.1755;0.0000
11;27;17;90.0;-9.0000;0.0000
11;27;18;90.0;-9.0000;0.0000
11;27;19;90.0;-9.0000;0.0000
11;27;20;90.0;-9.0000;0.0000
11;27;21;90.0;-9.0000;0.0000
11;27;22;90.0;-9.0000;0.0000
11;27;23;90.0;-9.0000;0.0000
11;28;0;90.0;-9.0000;0.0000
11;28;1;90.0;-9.0000;0.0000
11;28;2;90.0;-9.0000;0.0000
11;28;3;90.0;-9.0000;0.0000
11;28;4;90.0;-9.0000;0.0000
11;28;5;90.0;-9.0000;0.0000
11;28;6;90.0;-9.0000;0.0000
11;28;7;90.0;-6.6787;0.0000
11;28;8;85.57;1.0660;33.2217
11;28;9;79.89;7.6268;187.9832
11;28;10;75.91;12.6076;306.8339
11;28;11;74.02;15.6302;378.1381
11;28;12;74.42;16.4214;396.6529
11;28;13;77.05;14.9029;361.0604
11;28;14;81.69;11.2220;273.8955
11;28;15;87.8;5.6956;141.7772
11;28;16;90.0;-1.2851;0.0000
11;28;17;90.0;-9.0000;0.0000
11;28;18;90.0;-9.0000;0.0000
11;28;19;90.0;-9.0000;0.0000
11;28;20;90.0;-9.0000;0.0000
11;28;21;90.0;-9.0000;0.0000
11;28;22;90.0;-9.0000;0.0000
11;28;23;90.0;-9.0000;0.0000
11;29;0;90.0;-9.0000;0.0000
11;29;1;90.0;-9.0000;0.0000
11;29;2;90.0;-9.0000;0.0000
11;29;3;90.0;-9.0000;0.0000
11;29;4;90.0;-9.0000;0.0000
11;29;5;90.0;-9.0000;0.0000
11;29;6;90.0;-9.0000;0.0000
11;29;7;90.0;-6.8672;0.0000
11;29;8;85.78;0.8749;28.9410
11;29;9;80.08;7.4345;183.4445
11;29;10;76.09;12.4171;302.4205
11;29;11;74.2;15.4461;373.9519
11;29;12;74.58;16.2490;392.7625
11;29;13;77.2;14.7467;357.5120
11;29;14;81.81;11.0844;270.7142
11;29;15;87.89;5.5765;138.9832
11;29;16;90.0;-1.3877;0.0000
11;29;17;90.0;-9.0000;0.0000
11;29;18;90.0;-9.0000;0.0000
11;29;19;90.0;-9.0000;0.0000
11;29;20;90.0;-9.0000;0.0000
11;29;21;90.0;-9.0000;0.0000
11;29;22;90.0;-9.0000;0.0000
11;29;23;90.0;-9.0000;0.0000
11;30;0;90.0;-9.0000;0.0000
11;30;1;90.0;-9.0000;0.0000
11;30;2;90.0;-9.0000;0.0000
11;30;3;90.0;-9.0000;0.0000
11;30;4;90.0;-9.0000;0.0000
11;30;5;90.0;-9.0000;0.0000
11;30;6;90.0;-9.0000;0.0000
11;30;7;90.0;-7.0519;0.0000
11;30;8;85.99;0.6882;24.7855
11;30;9;80.26;7.2473;179.0220
11;30;10;76.27;12.2323;298.1337
11;30;11;74.37;15.2683;369.9036
11;30;12;74.74;16.0833;389.0206
11;30;13;77.34;14.5976;354.1209
11;30;14;81.93;10.9539;267.6969
11;30;15;87.97;5.4646;136.3563
11;30;16;90.0;-1.4833;0.0000
11;30;17;90.0;-9.0000;0.0000
11;30;18;90.0;-9.0000;0.0000
11;30;19;90.0;-9.0000;0.0000
11;30;20;90.0;-9.0000;0.0000
11;30;21;90.0;-9.0000;0.0000
11;30;22;90.0;-9.0000;0.0000
11;30;23;90.0;-9.0000;0.0000
12;1;0;90.0;-9.0000;0.0000
12;1;1;90.0;-9.0000;0.0000
12;1;2;90.0;-9.0000;0.0000
12;1;3;90.0;-9.0000;0.0000
12;1;4;90.0;-9.0000;0.0000
12;1;5;90.0;-9.0000;0.0000
12;1;6;90.0;-9.0000;0.0000
12;1;7;90.0;-7.2324;0.0000
12;1;8;86.18;0.5061;20.7578
12;1;9;80.44;7.0652;174.7185
12;1;10;76.45;12.0532;293.9766
12;1;11;74.53;15.0968;365.9959
12;1;12;74.89;15.9244;385.4294
12;1;13;77.47;14.4555;350.8892
12;1;14;82.05;10.8307;264.8450
12;1;15;88.04;5.3598;133.8975
12;1;16;90.0;-1.5718;0.0000
12;1;17;90.0;-9.0000;0.0000
12;1;18;90.0;-9.0000;0.0000
12;1;19;90.0;-9.0000;0.0000
12;1;20;90.0;-9.0000;0.0000
12;1;21;90.0;-9.0000;0.0000
12;1;22;90.0;-9.0000;0.0000
12;1;23;90.0;-9.0000;0.0000
12;2;0;90.0;-9.0000;0.0000
12;2;1;90.0;-9.0000;0.0000
12;2;2;90.0;-9.0000;0.0000
12;2;3;90.0;-9.0000;0.0000
12;2;4;90.0;-9.0000;0.0000
12;2;5;90.0;-9.0000;0.0000
12;2;6;90.0;-9.0000;0.0000
12;2;7;90.0;-7.4089;0.0000
12;2;8;86.37;0.3287;16.8607
12;2;9;80.62;6.8884;170.5368
12;2;10;76.61;11.8801;289.9516
12;2;11;74.69;14.9318;362.2314
12;2;12;75.03;15.7725;381.9913
12;2;13;77.59;14.3205;347.8187
12;2;14;82.15;10.7146;262.1602
12;2;15;88.11;5.2622;131.6079
12;2;16;90.0;-1.6533;0.0000
12;2;17;90.0;-9.0000;0.0000
12;2;18;90.0;-9.0000;0.0000
12;2;19;90.0;-9.0000;0.0000
12;2;20;90.0;-9.0000;0.0000
12;2;21;90.0;-9.0000;0.0000
12;2;22;90.0;-9.0000;0.0000
12;2;23;90.0;-9.0000;0.0000
12;3;0;90.0;-9.0000;0.0000
12;3;1;90.0;-9.0000;0.0000
12;3;2;90.0;-9.0000;0.0000
12;3;3;90.0;-9.0000;0.0000
12;3;4;90.0;-9.0000;0.0000
12;3;5;90.0;-9.0000;0.0000
12;3;6;90.0;-9.0000;0.0000
12;3;7;90.0;-7.5810;0.0000
12;3;8;86.54;0.1560;13.0963
12;3;9;80.78;6.7168;166.4796
12;3;10;76.77;11.7129;286.0618
12;3;11;74.84;14.7733;358.6125
12;3;12;75.16;15.6274;378.7085
12;3;13;77.71;14.1927;344.9113
12;3;14;82.25;10.6057;259.6438
12;3;15;88.17;5.1717;129.4881
12;3;16;90.0;-1.7277;0.0000
12;3;17;90.0;-9.0000;0.0000
12;3;18;90.0;-9.0000;0.0000
12;3;19;90.0;-9.0000;0.0000
12;3;20;90.0;-9.0000;0.0000
12;3;21;90.0;-9.0000;0.0000
12;3;22;90.0;-9.0000;0.0000
12;3;23;90.0;-9.0000;0.0000
12;4;0;90.0;-9.0000;0.0000
12;4;1;90.0;-9.0000;0.0000
12;4;2;90.0;-9.0000;0.0000
12;4;3;90.0;-9.0000;0.0000
12;4;4;90.0;-9.0000;0.0000
12;4;5;90.0;-9.0000;0.0000
12;4;6;90.0;-9.0000;0.0000
12;4;7;90.0;-7.7488;0.0000
12;4;8;86.71;-0.0118;9.4666
12;4;9;80.95;6.5508;162.5496
12;4;10;76.93;11.5518;282.3094
12;4;11;74.98;14.6214;355.1417
12;4;12;75.29;15.4894;375.5831
12;4;13;77.82;14.0722;342.1687
12;4;14;82.34;10.5042;257.2971
12;4;15;88.22;5.0885;127.5391
12;4;16;90.0;-1.7950;0.0000
12;4;17;90.0;-9.0000;0.0000
12;4;18;90.0;-9.0000;0.0000
12;4;19;90.0;-9.0000;0.0000
12;4;20;90.0;-9.0000;0.0000
12;4;21;90.0;-9.0000;0.0000
12;4;22;90.0;-9.0000;0.0000
12;4;23;90.0;-9.0000;0.0000
12;5;0;90.0;-9.0000;0.0000
12;5;1;90.0;-9.0000;0.0000
12;5;2;90.0;-9.0000;0.0000
12;5;3;90.0;-9.0000;0.0000
12;5;4;90.0;-9.0000;0.0000
12;5;5;90.0;-9.0000;0.0000
12;5;6;90.0;-9.0000;0.0000
12;5;7;90.0;-7.9121;0.0000
12;5;8;86.86;-0.1747;5.9733
12;5;9;81.1;6.3903;158.7493
12;5;10;77.08;11.3968;278.6971
12;5;11;75.12;14.4762;351.8212
12;5;12;75.41;15.3585;372.6170
12;5;13;77.92;13.9589;339.5925
12;5;14;82.42;10.4100;255.1213
12;5;15;88.27;5.0125;125.7614
12;5;16;90.0;-1.8552;0.0000
12;5;17;90.0;-9.0000;0.0000
12;5;18;90.0;-9.0000;0.0000
12;5;19;90.0;-9.0000;0.0000
12;5;20;90.0;-9.0000;0.0000
12;5;21;90.0;-9.0000;0.0000
12;5;22;90.0;-9.0000;0.0000
12;5;23;90.0;-9.0000;0.0000
12;6;0;90.0;-9.0000;0.0000
12;6;1;90.0;-9.0000;0.0000
12;6;2;90.0;-9.0000;0.0000
12;6;3;90.0;-9.0000;0.0000
12;6;4;90.0;-9.0000;0.0000
12;6;5;90.0;-9.0000;0.0000
12;6;6;90.0;-9.0000;0.0000
12;6;7;90.0;-8.0709;0.0000
12;6;8;87.01;-0.3325;2.6179
12;6;9;81.25;6.2354;155.0812
12;6;10;77.22;11.2481;275.2274
12;6;11;75.25;14.3378;348.6533
12;6;12;75.52;15.2347;369.8122
12;6;13;78.01;13.8530;337.1844
12;6;14;82.49;10.3231;253.1177
12;6;15;88.31;4.9438;124.1462
12;6;16;90.0;-1.9083;0.0000
12;6;17;90.0;-9.0000;0.0000
12;6;18;90.0;-9.0000;0.0000
12;6;19;90.0;-9.0000;0.0000
12;6;20;90.0;-9.0000;0.0000
12;6;21;90.0;-9.0000;0.0000
12;6;22;90.0;-9.0000;0.0000
12;6;23;90.0;-9.0000;0.0000
12;7;0;90.0;-9.0000;0.0000
12;7;1;90.0;-9.0000;0.0000
12;7;2;90.0;-9.0000;0.0000
12;7;3;90.0;-9.0000;0.0000
12;7;4;90.0;-9.0000;0.0000
12;7;5;90.0;-9.0000;0.0000
12;7;6;90.0;-9.0000;0.0000
12;7;7;90.0;-8.2250;0.0000
12;7;8;87.15;-0.4852;0.0000
12;7;9;81.4;6.0862;151.5479
12;7;10;77.35;11.1056;271.9026
12;7;11;75.37;14.2062;345.6403
12;7;12;75.63;15.1182;367.1707
12;7;13;78.1;13.7545;334.9457
12;7;14;82.56;10.2437;251.2869
12;7;15;88.35;4.8823;122.7131
12;7;16;90.0;-1.9543;0.0000
12;7;17;90.0;-9.0000;0.0000
12;7;18;90.0;-9.0000;0.0000
12;7;19;90.0;-9.0000;0.0000
12;7;20;90.0;-9.0000;0.0000
12;7;21;90.0;-9.0000;0.0000
12;7;22;90.0;-9.0000;0.0000
12;7;23;90.0;-9.0000;0.0000
12;8;0;90.0;-9.0000;0.0000
12;8;1;90.0;-9.0000;0.0000
12;8;2;90.0;-9.0000;0.0000
12;8;3;90.0;-9.0000;0.0000
12;8;4;90.0;-9.0000;0.0000
12;8;5;90.0;-9.0000;0.0000
12;8;6;90.0;-9.0000;0.0000
12;8;7;90.0;-8.3743;0.0000
12;8;8;87.28;-0.6326;0.0000
12;8;9;81.54;5.9429;148.1518
12;8;10;77.48;10.9696;268.7253
12;8;11;75.49;14.0816;342.7841
12;8;12;75.72;15.0089;364.6940
12;8;13;78.18;13.6634;332.8779
12;8;14;82.62;10.1716;249.6301
12;8;15;88.38;4.8281;121.4528
12;8;16;90.0;-1.9931;0.0000
12;8;17;90.0;-9.0000;0.0000
12;8;18;90.0;-9.0000;0.0000
12;8;19;90.0;-9.0000;0.0000
12;8;20;90.0;-9.0000;0.0000
12;8;21;90.0;-9.0000;0.0000
12;8;22;90.0;-9.0000;0.0000
12;8;23;90.0;-9.0000;0.0000
12;9;0;90.0;-9.0000;0.0000
12;9;1;90.0;-9.0000;0.0000
12;9;2;90.0;-9.0000;0.0000
12;9;3;90.0;-9.0000;0.0000
12;9;4;90.0;-9.0000;0.0000
12;9;5;90.0;-9.0000;0.0000
12;9;6;90.0;-9.0000;0.0000
12;9;7;90.0;-8.5187;0.0000
12;9;8;87.4;-0.7746;0.0000
12;9;9;81.67;5.8055;144.8951
12;9;10;77.6;10.8400;265.6974
12;9;11;75.59;13.9639;340.0868
12;9;12;75.82;14.9069;362.3839
12;9;13;78.25;13.5798;330.9820
12;9;14;82.68;10.1070;248.1481
12;9;15;88.41;4.7813;120.3654
12;9;16;90.0;-2.0249;0.0000
12;9;17;90.0;-9.0000;0.0000
12;9;18;90.0;-9.0000;0.0000
12;9;19;90.0;-9.0000;0.0000
12;9;20;90.0;-9.0000;0.0000
12;9;21;90.0;-9.0000;0.0000
12;9;22;90.0;-9.0000;0.0000
12;9;23;90.0;-9.0000;0.0000
12;10;0;90.0;-9.0000;0.0000
12;10;1;90.0;-9.0000;0.0000
12;10;2;90.0;-9.0000;0.0000
12;10;3;90.0;-9.0000;0.0000
12;10;4;90.0;-9.0000;0.0000
12;10;5;90.0;-9.0000;0.0000
12;10;6;90.0;-9.0000;0.0000
12;10;7;90.0;-8.6581;0.0000
12;10;8;87.52;-0.9112;0.0000
12;10;9;81.79;5.6740;141.7802
12;10;10;77.72;10.7170;262.8213
12;10;11;75.69;13.8532;337.5502
12;10;12;75.9;14.8123;360.2418
12;10;13;78.31;13.5036;329.2593
12;10;14;82.72;10.0499;246.8414
12;10;15;88.43;4.7417;119.4510
12;10;16;90.0;-2.0495;0.0000
12;10;17;90.0;-9.0000;0.0000
12;10;18;90.0;-9.0000;0.0000
12;10;19;90.0;-9.0000;0.0000
12;10;20;90.0;-9.0000;0.0000
12;10;21;90.0;-9.0000;0.0000
12;10;22;90.0;-9.0000;0.0000
12;10;23;90.0;-9.0000;0.0000
12;11;0;90.0;-9.0000;0.0000
12;11;1;90.0;-9.0000;0.0000
12;11;2;90.0;-9.0000;0.0000
12;11;3;90.0;-9.0000;0.0000
12;11;4;90.0;-9.0000;0.0000
12;11;5;90.0;-9.0000;0.0000
12;11;6;90.0;-9.0000;0.0000
12;11;7;90.0;-8.7924;0.0000
12;11;8;87.63;-1.0423;0.0000
12;11;9;81.91;5.5487;138.8091
12;11;10;77.83;10.6007;260.0991
12;11;11;75.79;13.7496;335.1763
12;11;12;75.97;14.7250;358.2693
12;11;13;78.37;13.4350;327.7108
12;11;14;82.76;10.0002;245.7107
12;11;15;88.45;4.7094;118.7096
12;11;16;90.0;-2.0671;0.0000
12;11;17;90.0;-9.0000;0.0000
12;11;18;90.0;-9.0000;0.0000
12;11;19;90.0;-9.0000;0.0000
12;11;20;90.0;-9.0000;0.0000
12;11;21;90.0;-9.0000;0.0000
12;11;22;90.0;-9.0000;0.0000
12;11;23;90.0;-9.0000;0.0000
12;12;0;90.0;-9.0000;0.0000
12;12;1;90.0;-9.0000;0.0000
12;12;2;90.0;-9.0000;0.0000
12;12;3;90.0;-9.0000;0.0000
12;12;4;90.0;-9.0000;0.0000
12;12;5;90.0;-9.0000;0.0000
12;12;6;90.0;-9.0000;0.0000
12;12;7;90.0;-8.9216;0.0000
12;12;8;87.73;-1.1677;0.0000
12;12;9;82.02;5.4295;135.9840
12;12;10;77.93;10.4910;257.5328
12;12;11;75.87;13.6532;332.9667
12;12;12;76.04;14.6453;356.4677
12;12;13;78.42;13.3740;326.3374
12;12;14;82.79;9.9580;244.7564
12;12;15;88.46;4.6845;118.1412
12;12;16;90.0;-2.0776;0.0000
12;12;17;90.0;-9.0000;0.0000
12;12;18;90.0;-9.0000;0.0000
12;12;19;90.0;-9.0000;0.0000
12;12;20;90.0;-9.0000;0.0000
12;12;21;90.0;-9.0000;0.0000
12;12;22;90.0;-9.0000;0.0000
12;12;23;90.0;-9.0000;0.0000
12;13;0;90.0;-9.0000;0.0000
12;13;1;90.0;-9.0000;0.0000
12;13;2;90.0;-9.0000;0.0000
12;13;3;90.0;-9.0000;0.0000
12;13;4;90.0;-9.0000;0.0000
12;13;5;90.0;-9.0000;0.0000
12;13;6;90.0;-9.0000;0.0000
12;13;7;90.0;-9.0000;0.0000
12;13;8;87.82;-1.2873;0.0000
12;13;9;82.13;5.3166;133.3070
12;13;10;78.02;10.3881;255.1242
12;13;11;75.95;13.5639;330.9231
12;13;12;76.1;14.5730;354.8383
12;13;13;78.46;13.3205;325.1400
12;13;14;82.82;9.9233;243.9790
12;13;15;88.47;4.6668;117.7458
12;13;16;90.0;-2.0810;0.0000
12;13;17;90.0;-9.0000;0.0000
12;13;18;90.0;-9.0000;0.0000
12;13;19;90.0;-9.0000;0.0000
12;13;20;90.0;-9.0000;0.0000
12;13;21;90.0;-9.0000;0.0000
12;13;22;90.0;-9.0000;0.0000
12;13;23;90.0;-9.0000;0.0000
12;14;0;90.0;-9.0000;0.0000
12;14;1;90.0;-9.0000;0.0000
12;14;2;90.0;-9.0000;0.0000
12;14;3;90.0;-9.0000;0.0000
12;14;4;90.0;-9.0000;0.0000
12;14;5;90.0;-9.0000;0.0000
12;14;6;90.0;-9.0000;0.0000
12;14;7;90.0;-9.0000;0.0000
12;14;8;87.91;-1.4012;0.0000
12;14;9;82.23;5.2099;130.7800
12;14;10;78.11;10.2920;252.8753
12;14;11;76.02;13.4820;329.0470
12;14;12;76.15;14.5082;353.3822
12;14;13;78.49;13.2746;324.1192
12;14;14;82.83;9.8961;243.3787
12;14;15;88.47;4.6564;117.5230
12;14;16;90.0;-2.0774;0.0000
12;14;17;90.0;-9.0000;0.0000
12;14;18;90.0;-9.0000;0.0000
12;14;19;90.0;-9.0000;0.0000
12;14;20;90.0;-9.0000;0.0000
12;14;21;90.0;-9.0000;0.0000
12;14;22;90.0;-9.0000;0.0000
12;14;23;90.0;-9.0000;0.0000
12;15;0;90.0;-9.0000;0.0000
12;15;1;90.0;-9.0000;0.0000
12;15;2;90.0;-9.0000;0.0000
12;15;3;90.0;-9.0000;0.0000
12;15;4;90.0;-9.0000;0.0000
12;15;5;90.0;-9.0000;0.0000
12;15;6;90.0;-9.0000;0.0000
12;15;7;90.0;-9.0000;0.0000
12;15;8;87.99;-1.5092;0.0000
12;15;9;82.32;5.1097;128.4047
12;15;10;78.19;10.2028;250.7878
12;15;11;76.09;13.4073;327.3399
12;15;12;76.2;14.4510;352.1004
12;15;13;78.52;13.2364;323.2757
12;15;14;82.84;9.8764;242.9556
12;15;15;88.47;4.6533;117.4727
12;15;16;90.0;-2.0669;0.0000
12;15;17;90.0;-9.0000;0.0000
